,Participant,Group,window,report,MW,MSD
374,26810,A,30,probe,f,0.9443945780516638
375,26810,A,30,probe,u,0.9414113097283979
376,26810,A,30,probe,f,0.9185563154174539
377,26810,A,30,probe,u,0.9477428062636364
378,27777,A,5,probe,f,1.209079548048109
379,27777,A,5,probe,u,1.4114469208311757
380,27777,A,5,probe,f,1.2722582038318802
381,27777,A,5,probe,f,1.1991259192983748
382,27777,A,5,probe,f,0.6545302570916752
383,27777,A,5,probe,f,0.7427065400087555
384,27777,A,10,probe,f,1.0865219360216656
385,27777,A,10,probe,u,1.266170718954786
386,27777,A,10,probe,f,1.3269155650708084
387,27777,A,10,probe,f,1.0509881287622633
388,27777,A,10,probe,f,1.1083323877458122
389,27777,A,10,probe,f,0.6173163583176624
390,27777,A,15,probe,f,0.9575246927240526
391,27777,A,15,probe,u,1.1242406086816168
392,27777,A,15,probe,f,1.2561207540156072
393,27777,A,15,probe,f,0.9293594686108007
394,27777,A,15,probe,f,1.181271210584624
395,27777,A,15,probe,f,0.5539269931926775
396,27777,A,20,probe,f,0.8214068152085354
397,27777,A,20,probe,u,0.9929465048970721
398,27777,A,20,probe,f,1.1534238772745384
399,27777,A,20,probe,f,0.804859210935624
400,27777,A,20,probe,f,1.1475871285258896
401,27777,A,20,probe,f,0.8087291076073388
402,27777,A,25,probe,f,0.8219155807739525
403,27777,A,25,probe,u,0.874044444197029
404,27777,A,25,probe,f,1.0442582078128455
405,27777,A,25,probe,f,0.8563804843184396
406,27777,A,25,probe,f,1.076250854175038
407,27777,A,25,probe,f,0.9108899280087595
408,27777,A,30,probe,f,0.9322426285106097
409,27777,A,30,probe,u,0.954714283073429
410,27777,A,30,probe,f,0.9292913002025326
411,27777,A,30,probe,f,0.9529454995728955
412,27777,A,30,probe,f,0.9873320398779026
413,27777,A,30,probe,f,0.9349209030046052
414,28591,A,5,probe,f,0.2492646600014911
415,28591,A,5,probe,a,0.4975159378121153
416,28591,A,5,probe,a,0.8396456296094584
417,28591,A,5,probe,f,1.4514092193769486
418,28591,A,5,probe,u,1.344919145298599
419,28591,A,5,probe,a,1.3698902830044806
420,28591,A,10,probe,f,0.9113180252702804
421,28591,A,10,probe,a,0.671542105153925
422,28591,A,10,probe,a,0.7037979837834414
423,28591,A,10,probe,f,1.3162049270227083
424,28591,A,10,probe,u,1.216400236720339
425,28591,A,10,probe,a,1.223818942034129
426,28591,A,15,probe,f,1.050995458854677
427,28591,A,15,probe,a,0.9434225961211804
428,28591,A,15,probe,a,0.5826855682174985
429,28591,A,15,probe,f,1.1966332291660475
430,28591,A,15,probe,u,1.0851317641541571
431,28591,A,15,probe,a,1.0859385011016278
432,28591,A,20,probe,f,1.0540546007800227
433,28591,A,20,probe,a,1.0118892646143676
434,28591,A,20,probe,a,0.8244180482481062
435,28591,A,20,probe,f,1.0761154288856172
436,28591,A,20,probe,u,0.9517815951954018
437,28591,A,20,probe,a,0.9548750488398005
438,28591,A,25,probe,f,1.0035499143873419
439,28591,A,25,probe,a,1.0030946630950939
440,28591,A,25,probe,a,0.9271182947922375
441,28591,A,25,probe,f,0.9400335577008968
442,28591,A,25,probe,u,0.8149018523700141
443,28591,A,25,probe,a,0.8395944397818595
444,28591,A,30,probe,f,0.9239927687931118
445,28591,A,30,probe,a,0.9537040153252295
446,28591,A,30,probe,a,0.9506504564666411
447,28591,A,30,probe,f,0.9524552630157683
448,28591,A,30,probe,u,0.9295287525015048
449,28591,A,30,probe,a,0.9567573010477358
450,28942,A,5,probe,a,0.8703904406599413
451,28942,A,5,probe,f,0.9125558206103733
452,28942,A,5,probe,a,1.4218421586628074
453,28942,A,5,probe,f,1.4421502688365964
454,28942,A,5,probe,u,0.6219999481140275
455,28942,A,5,probe,f,1.0078676942250224
456,28942,A,10,probe,a,0.7459255186873818
457,28942,A,10,probe,f,0.7528057525336105
458,28942,A,10,probe,a,1.2743284896964509
459,28942,A,10,probe,f,1.339810710665295
460,28942,A,10,probe,u,0.4836521175614799
461,28942,A,10,probe,f,0.8721518536716785
