,Participant,Group,window,report,MW,MSD
540,11003,B,20,self,a,0.01511886901941625
541,11003,B,20,self,f,0.0
542,11003,B,20,self,a,0.015131187694995317
543,11003,B,20,self,f,0.0
544,11003,B,25,self,a,0.009833421540963696
545,11003,B,25,self,f,0.07793388674409986
546,11003,B,25,self,a,0.04089435155600916
547,11003,B,25,self,f,0.20854303088759596
548,11003,B,25,self,a,0.10203999564176083
549,11003,B,25,self,f,0.08819781551819442
550,11003,B,25,self,a,0.18999266421013178
551,11003,B,25,self,f,0.018232835283790414
552,11003,B,25,self,a,0.026881375222650605
553,11003,B,25,self,f,0.047495496599094744
554,11003,B,25,self,a,0.01731563365354545
555,11003,B,25,self,f,0.04813916274573819
556,11003,B,25,self,a,0.04229389295426846
557,11003,B,25,self,f,0.019869430297444743
558,11003,B,25,self,a,0.048077745869014366
559,11003,B,25,self,f,0.026027651325943528
560,11003,B,25,self,a,0.01919214295057881
561,11003,B,25,self,f,0.031645832693327665
562,11003,B,25,self,a,0.03208505967266281
563,11003,B,25,self,f,0.020168136487309203
564,11003,B,25,self,a,0.032997822946405186
565,11003,B,25,self,f,0.02029710871110198
566,11003,B,25,self,a,0.036851949939503775
567,11003,B,25,self,f,0.01961244147220787
568,11003,B,25,self,a,0.03726481428972814
569,11003,B,25,self,f,0.022067922823397184
570,11003,B,25,self,a,0.036280771792295385
571,11003,B,25,self,f,0.02424970596763801
572,11003,B,25,self,a,0.026638104096500248
573,11003,B,25,self,f,0.02620554560329159
574,11003,B,25,self,a,0.022588918031075152
575,11003,B,25,self,f,0.022882975623326748
576,11003,B,25,self,a,0.023265449552285995
577,11003,B,25,self,f,0.023849042896942996
578,11003,B,25,self,a,0.026047179728756635
579,11003,B,25,self,f,0.03208818072662858
580,11003,B,25,self,a,0.027989001535247623
581,11003,B,25,self,f,0.041183238856933535
582,11003,B,25,self,a,0.02297441638541109
583,11003,B,25,self,f,0.047026673541122915
584,11003,B,25,self,a,0.024716385998818733
585,11003,B,25,self,f,0.050842828308955736
586,11003,B,25,self,a,0.02207566453460552
587,11003,B,25,self,f,0.04326149590234955
588,11003,B,25,self,a,0.03715428756572593
589,11003,B,25,self,f,0.026489871800426296
590,11003,B,25,self,a,0.028378031859898723
591,11003,B,25,self,f,0.06549441763424008
592,11003,B,25,self,a,0.01918017041124725
593,11003,B,25,self,f,0.19632855602900554
594,11003,B,25,self,a,0.04161119248054208
595,11003,B,25,self,f,0.1599948470543002
596,11003,B,25,self,a,0.18035460007625037
597,11003,B,25,self,f,0.02461270116265145
598,11003,B,25,self,a,0.1396715681120242
599,11003,B,25,self,f,0.05889560703901411
600,11003,B,25,self,a,0.049527127408667826
601,11003,B,25,self,f,0.08900113241413721
602,11003,B,25,self,a,0.025227371123068294
603,11003,B,25,self,f,0.10274509464285576
604,11003,B,25,self,a,0.08365158554601436
605,11003,B,25,self,f,0.036681224507387526
606,11003,B,25,self,a,0.09415895168989753
607,11003,B,25,self,f,0.0251360469205466
608,11003,B,25,self,a,0.09482665772271813
609,11003,B,25,self,f,0.02983232874625983
610,11003,B,25,self,a,0.06816088059314465
611,11003,B,25,self,f,0.03135566146045663
612,11003,B,25,self,a,0.026741914938970088
613,11003,B,25,self,f,0.023593145879193637
614,11003,B,25,self,a,0.030068717014736596
615,11003,B,25,self,f,0.021036538433004962
616,11003,B,25,self,a,0.02692132124629332
617,11003,B,25,self,f,0.022206688702649045
618,11003,B,25,self,a,0.02221659711049673
619,11003,B,25,self,f,0.06368142497662979
620,11003,B,25,self,a,0.02244391869811826
621,11003,B,25,self,f,0.059733129242462144
622,11003,B,25,self,a,0.0208269277319647
623,11003,B,25,self,f,0.05137856744704205
624,11003,B,25,self,a,0.046411252787382194
625,11003,B,25,self,f,0.028602111000916787
626,11003,B,25,self,a,0.050881268101004726
627,11003,B,25,self,f,0.2510684148276639
628,11003,B,25,self,a,0.14135757949462868
629,11003,B,25,self,f,0.07267744948323036
630,11003,B,25,self,a,0.22539907095771117
631,11003,B,25,self,f,0.030113742671753995
632,11003,B,25,self,a,0.21112670923867757
633,11003,B,25,self,f,0.028792395118492214
